actual_accuracy,predicted_accuracy
0.46976267331395816,0.4748211205005646
0.4717198143659611,0.500321626663208
0.4753225046810564,0.4943770468235016
0.4760648685283677,0.50502610206604
0.48204111288525386,0.504585862159729
0.48500626055391527,0.5073354840278625
0.489150287755735,0.5011372566223145
0.49266108003170495,0.502346396446228
0.49281902978645187,0.5014456510543823
0.4941099100547941,0.502390444278717
0.4946727855444385,0.4998176395893097
0.49471011912283325,0.5064083933830261
0.4956635612787612,0.5156605839729309
0.4964332073564379,0.5009174942970276
0.4970894167920692,0.5014267563819885
0.49747854755149157,0.4905500113964081
0.4975259324779159,0.5013409852981567
0.49754459926711303,0.499525249004364
0.49801557671763175,0.49959757924079895
0.4982754758595339,0.5022434592247009
0.4983501430163233,0.5024698376655579
0.49909681458421884,0.5029921531677246
0.499157122672395,0.5020114183425903
0.4992346616429071,0.5220254063606262
0.49925189252524327,0.5003803372383118
0.4995519970592628,0.5139222741127014
0.4995749715690443,0.5005713105201721
0.4996237924023297,0.5051224231719971
0.49962522830919087,0.5022076964378357
0.499625228309191,0.5005252361297607
0.49966686960816986,0.5019363760948181
0.4996740491424764,0.50180983543396
0.49974297267182055,0.4873068034648895
0.4997501522061273,0.4998190402984619
0.4999037942402905,0.5012367367744446
0.4999267687500718,0.5000137090682983
0.4999325123775171,0.5117628574371338
0.49993538419123973,0.50175940990448
0.49994399963240777,0.5004509091377258
0.4999583587010211,0.5050550699234009
0.49996410232846655,0.5035325288772583
0.49996841004905057,0.5014379024505615
0.499969845955912,0.5008243322372437
0.4999712818627732,0.5028696060180664
0.4999755895833574,0.5010441541671753
0.4999770254902186,0.4998997151851654
0.4999971281862773,0.5003455877304077
0.5,0.5001165866851807
0.5,0.500549852848053
0.5,0.5005631446838379
0.5,0.5012630820274353
0.5,0.5007825493812561
0.5,0.5007756948471069
0.5,0.5032902956008911
0.5,0.5006001591682434
0.5,0.5013443231582642
0.5,0.5008698105812073
0.5,0.500808835029602
0.5,0.5011148452758789
0.5,0.5009329915046692
0.5,0.5027116537094116
0.5,0.5057427287101746
0.5,0.5005179643630981
0.5,0.5006147027015686
0.5,0.5005699992179871
0.5,0.5019051432609558
0.5,0.5007880926132202
0.5,0.49991196393966675
0.5,0.5015791654586792
0.5,0.5012383460998535
0.5,0.5016573667526245
0.5,0.5006444454193115
0.5,0.500808835029602
0.5,0.49976620078086853
0.5,0.5010342597961426
0.5,0.5029128193855286
0.5,0.5000578165054321
0.5,0.5163341760635376
0.5,0.4997453987598419
0.5,0.5006822943687439
0.5,0.5027121305465698
0.5,0.5008221864700317
0.5,0.5016162991523743
0.5,0.516447126865387
0.5,0.5003422498703003
0.5,0.5015318989753723
0.5,0.5006095170974731
0.5,0.5000172853469849
0.5,0.5008880496025085
0.5,0.5008164048194885
0.5,0.5006172060966492
0.5,0.499256432056427
0.5,0.5017231702804565
0.5,0.4988156259059906
0.5,0.501232385635376
0.5,0.5035284161567688
0.5,0.5015197396278381
0.5,0.5008424520492554
0.5,0.5009981989860535
0.5,0.5002568960189819
0.5,0.5012611150741577
0.5,0.5041860938072205
0.5,0.5000016093254089
0.5,0.5100330710411072
0.5,0.5005235075950623
0.5,0.5004764795303345
0.5,0.5008415579795837
0.5,0.500791072845459
0.5,0.5005899667739868
0.5,0.49971047043800354
0.5,0.5008525848388672
0.5,0.5010396242141724
0.5,0.5015530586242676
0.5,0.5007995963096619
0.5,0.5007258653640747
0.5,0.501113772392273
0.5,0.5006720423698425
0.5000014359068613,0.500969409942627
0.5000057436274453,0.49966830015182495
0.5000100513480292,0.49336010217666626
0.5000114872548909,0.5034112334251404
0.5000157949754747,0.5011565685272217
0.5000244104166428,0.5007086992263794
0.5000330258578107,0.5001569390296936
0.5000358976715334,0.5009673833847046
0.500038769485256,0.5007456541061401
0.5000416412989788,0.499377965927124
0.5000560003675922,0.49585142731666565
0.5000603080881763,0.5023057460784912
0.5000962057597096,0.5007522702217102
0.5001019493871549,0.5008467435836792
0.5001076930146003,0.5015166401863098
0.5001981551468645,0.501533567905426
0.5002800018379608,0.5012698769569397
0.5003044122546035,0.5051258206367493
0.5003245149506623,0.5007095336914062
0.5007208252443912,0.5013905167579651
0.500769646077677,0.5001680254936218
0.5010970328420619,0.49673929810523987
0.501098468748923,0.5014445781707764
0.5013784705868839,0.5043492913246155
0.5019671924000322,0.5040363669395447
0.5022672969340517,0.5021268129348755
0.502728223036541,0.5044092535972595
0.5031776618841396,0.4983096420764923
0.5033169448496894,0.5064083933830261
0.5037807427659012,0.4917212426662445
0.5038152045305734,0.5021107196807861
0.5038252558786027,0.5028570294380188
0.5039717183784591,0.5008032917976379
0.5040851550205048,0.5008276700973511
0.504749979897304,0.5240117907524109
0.5047528517110266,0.4927193820476532
0.5049510068578912,0.5005329251289368
0.5050644434999367,0.5015228986740112
0.5050989052646089,0.5021637082099915
0.505567010901405,0.5009725093841553
0.5056172676415517,0.502573549747467
0.505648857592501,0.5023564696311951
0.5056689602885597,0.5006103515625
0.5062332716850655,0.502082884311676
0.5077524611443605,0.501957893371582
0.5081846691096228,0.5008863806724548
0.5084761582024745,0.5026944279670715
0.5086570824670029,0.5006656050682068
0.5094884725397172,0.5024020075798035
0.5097096021963631,0.5012489557266235
0.5112230480282127,0.5067774653434753
0.5112675611409141,0.500929057598114
0.5117485899394622,0.5041979551315308
0.5129604953304309,0.5024099349975586
0.51356070439847,0.5047584772109985
0.5144437871181924,0.5054065585136414
0.5247607779169012,0.49159902334213257
0.5260229400480168,0.5280041694641113
0.5264235580623299,0.5238536596298218
0.5273540257084764,0.5081053376197815
0.5303536351418101,0.5045959949493408
0.5389030245942127,0.5020015239715576
0.5459590709108244,0.5201596021652222
0.5540776883048257,0.5198764204978943
0.5783086165898934,0.5340046286582947
0.5968418664491745,0.6340117454528809
