actual_accuracy,predicted_accuracy
0.5,0.5002413392066956
0.5,0.5006231665611267
0.5,0.500818133354187
0.5,0.5007681846618652
0.5,0.5069665908813477
0.5,0.5016970038414001
0.5,0.5008355975151062
0.5,0.5003316402435303
0.5,0.5014477372169495
0.5,0.49986252188682556
0.5,0.500758945941925
0.5,0.5016162991523743
0.5,0.5004158020019531
0.5,0.4990457594394684
0.5,0.5010939240455627
0.5,0.5006494522094727
0.5,0.5015530586242676
0.5000014359068614,0.502984344959259
0.5000014359068614,0.5004247426986694
0.5000028718137225,0.5003626346588135
0.5000071795343066,0.5014687180519104
0.500008615441168,0.5027046203613281
0.5000129231617518,0.5023378133773804
0.5000244104166427,0.5018871426582336
0.5000430772058401,0.5013429522514343
0.5000603080881761,0.5001583695411682
0.5000875903185416,0.5008268356323242
0.500106257107739,0.5028982162475586
0.5001163084557684,0.5009308457374573
0.5001550779410244,0.5012184977531433
0.5002297450978139,0.5012229084968567
0.5002469759801501,0.5064083933830261
0.5002828736516834,0.5007239580154419
0.5003331303918302,0.5023341178894043
0.5003718998770863,0.503262996673584
0.5004379515927079,0.5013660788536072
0.5006016449749003,0.5039403438568115
0.5006160040435137,0.5112455487251282
0.5009118008569493,0.5011917948722839
0.5010510838224989,0.5020095109939575
0.5012880084546196,0.5010406374931335
0.5020073977921495,0.5014653205871582
0.5031374564920221,0.4883247911930084
0.5032437135997611,0.5028131604194641
0.5038166404374347,0.5057321786880493
0.5038769485256108,0.5007035732269287
0.5047341849218292,0.501627504825592
0.5051405465635876,0.5022444128990173
0.5053099835732254,0.5134923458099365
0.5067128645767521,0.5279979109764099
0.5068291730325205,0.5024837255477905
0.5079161545265528,0.5011848211288452
0.5079276417814435,0.49742886424064636
0.5080051807519557,0.5026419162750244
0.5088796480305102,0.5003345608711243
0.5090275464372279,0.49671292304992676
0.5099020137157823,0.5024335384368896
0.5107377115090808,0.5020215511322021
0.5111928939841247,0.502507209777832
0.5115217166553709,0.5050410032272339
0.5159758997392394,0.5028329491615295
0.5160534387097514,0.5040364265441895
0.5163650304986616,0.5049030780792236
0.5165473906700515,0.503123939037323
0.5204501855191664,0.5060360431671143
0.5215328592926148,0.5017914772033691
0.5245554432357299,0.5032948851585388
0.5253265252202679,0.5015614628791809
0.5256036552445064,0.5011119246482849
0.5259712474010085,0.5140130519866943
0.5269749462970834,0.5046433806419373
0.5291000884518627,0.5034114122390747
0.5354410531515283,0.5468079447746277
0.6156723490287527,0.5031822919845581
