actual_accuracy,predicted_accuracy
0.4658483912099526,0.4898225665092468
0.46919549010372996,0.4992283284664154
0.4762012796801949,0.4996291697025299
0.48090818237165867,0.500882089138031
0.4815241864151725,0.4903126657009125
0.48558349511217314,0.5029312968254089
0.4868399136158432,0.502570390701294
0.48921346765763385,0.5009152889251709
0.4900893708430497,0.5045641660690308
0.49077286250904617,0.504136323928833
0.49103419755780975,0.4998873770236969
0.4937380101777079,0.5000976920127869
0.4937652924080732,0.5009062886238098
0.49387442132953485,0.49939456582069397
0.49451052806910734,0.5023186802864075
0.49567504853365196,0.5023606419563293
0.4975302401984998,0.5020240545272827
0.498075884805808,0.501509428024292
0.4981763982861015,0.49907398223876953
0.49825680907033654,0.501726508140564
0.49845783603092364,0.5063199996948242
0.4986143498788095,0.5003820657730103
0.4986416321091748,0.5012404918670654
0.49908245551560537,0.50003582239151
0.49919445625078973,0.5094448328018188
0.49922748210860046,0.5006183981895447
0.49932368786831005,0.508323073387146
0.4993323033094781,0.5003734230995178
0.4993337392163394,0.5019939541816711
0.4994342526966331,0.5035637617111206
0.4995247148288974,0.5010040998458862
0.4995247148288975,0.5116744637489319
0.4996711773287539,0.5006994009017944
0.4998291270835009,0.494655042886734
0.49983774252466895,0.5005266070365906
0.4999267687500718,0.5000306367874146
0.4999325123775171,0.5104703307151794
0.4999353841912396,0.5013223886489868
0.4999813332108026,0.5062399506568909
0.49998707683824806,0.5007824301719666
0.49999138455883196,0.5019415616989136
0.5,0.4993847906589508
0.5,0.5000056028366089
0.5,0.5008646845817566
0.5,0.49993181228637695
0.5,0.500465452671051
0.5,0.5003138184547424
0.5,0.5010273456573486
0.5,0.5009006857872009
0.5,0.5009996891021729
0.5,0.5010600090026855
0.5,0.5005989074707031
0.5,0.5010372996330261
0.5,0.500964879989624
0.5,0.500666618347168
0.5,0.5005061030387878
0.5,0.49960049986839294
0.5,0.5007777810096741
0.5,0.5020907521247864
0.5,0.5004763007164001
0.5,0.4998500645160675
0.5,0.4998107850551605
0.5,0.501058042049408
0.5,0.4990082383155823
0.5,0.5004533529281616
0.5,0.5019080638885498
0.5,0.5016573667526245
0.5,0.5006712675094604
0.5,0.5001419186592102
0.5,0.5011289119720459
0.5,0.4999748170375824
0.5,0.4997580945491791
0.5,0.5017399191856384
0.5,0.5039737820625305
0.5,0.5005784034729004
0.5,0.5014167428016663
0.5,0.49968454241752625
0.5,0.501179039478302
0.5,0.5013443231582642
0.5,0.5005159974098206
0.5,0.4999234974384308
0.5,0.5047769546508789
0.5,0.5010893940925598
0.5,0.500519335269928
0.5,0.5015358328819275
0.5,0.506878674030304
0.5,0.500413715839386
0.5,0.5010297298431396
0.5,0.5035064220428467
0.5,0.5003108978271484
0.5,0.5013341307640076
0.5,0.5004087090492249
0.5,0.5006964206695557
0.5,0.5010893940925598
0.5,0.500974178314209
0.5,0.490281879901886
0.5,0.5012728571891785
0.5,0.49990564584732056
0.5,0.500633180141449
0.5,0.5082659721374512
0.5,0.5000172853469849
0.5,0.5033838152885437
0.5,0.499688059091568
0.5,0.5005695223808289
0.5,0.4996177554130554
0.5,0.500251829624176
0.5,0.4997294843196869
0.5,0.5028240084648132
0.5,0.5008682608604431
0.5,0.5019051432609558
0.5,0.4978224039077759
0.5,0.5015137791633606
0.5,0.4999297261238098
0.5,0.5017365217208862
0.5,0.5004130601882935
0.5,0.500674843788147
0.5,0.5034785270690918
0.5000057436274453,0.49960970878601074
0.5000100513480293,0.5049642324447632
0.5000157949754747,0.5011612772941589
0.500017230882336,0.5056772232055664
0.5000229745097813,0.5003578662872314
0.5000244104166428,0.5005148649215698
0.5000272822303654,0.5018322467803955
0.500038769485256,0.5007391571998596
0.5000416412989788,0.5000596642494202
0.5000473849264242,0.5015048384666443
0.5000545644607308,0.5020688772201538
0.500084718504819,0.5023065209388733
0.5001522061273017,0.5010796189308167
0.5001522061273017,0.5011169910430908
0.5003316944849688,0.5017957091331482
0.5004121052692039,0.49988260865211487
0.5004666697299347,0.4999774098396301
0.5005815422788417,0.501011312007904
0.5007208252443912,0.5013806223869324
0.500834261886437,0.499734491109848
0.5010036988960748,0.5064083933830261
0.5010525197293603,0.5009024143218994
0.501532112621047,0.4927528202533722
0.501668523772874,0.5007046461105347
0.5018121144590078,0.4984215497970581
0.5022471942379929,0.5015994310379028
0.5023419640908412,0.5007492899894714
0.5024482211985801,0.49795693159103394
0.5026679149483647,0.5020777583122253
0.5029005318599015,0.5010127425193787
0.503072840683262,0.501014232635498
0.5031877132321689,0.5048258900642395
0.5032753035507106,0.5011164546012878
0.5033083294085212,0.5045288801193237
0.5033643297761135,0.500684916973114
0.5040880268342274,0.4997963011264801
0.5041296681332063,0.4987991452217102
0.5045618760984687,0.5023832321166992
0.5047428003629975,0.5027399659156799
0.5049510068578912,0.5008071660995483
0.5049567504853365,0.5012457370758057
0.5049567504853365,0.5014392733573914
0.5051046488920543,0.504183828830719
0.505648857592501,0.5023564696311951
0.5067731726649282,0.5043454170227051
0.5069957382284355,0.501613438129425
0.5079190263402755,0.5052283406257629
0.5080755401881613,0.5020971298217773
0.5085163635945918,0.5015382170677185
0.5086944160453976,0.5004599094390869
0.5097282689855605,0.4993763566017151
0.5101188356518441,0.5012912154197693
0.5127666479041504,0.5033146142959595
0.5135592684916086,0.5033446550369263
0.5158682067246392,0.49909213185310364
0.5159184634647859,0.5022110342979431
0.516405235890779,0.5054534673690796
0.5165531342974969,0.5063714981079102
0.5187227895649777,0.5042726397514343
0.5251929858821637,0.5005018711090088
0.5259913500970672,0.5101667642593384
0.527420077424098,0.5097903609275818
0.5316215409003711,0.4999425411224365
0.5721011912283323,0.6298803687095642
0.5783086165898934,0.5329110026359558
0.6258112873766556,0.5690826773643494
