actual_accuracy,predicted_accuracy
0.4989316852951651,0.5011184215545654
0.5,0.5011565685272217
0.5,0.5011781454086304
0.4903837317496238,0.5011814832687378
0.4998822556373703,0.5011955499649048
0.5024956061250043,0.5012054443359375
0.4999037942402905,0.5012367367744446
0.5,0.501241147518158
0.5097096021963631,0.5012475848197937
0.5,0.5012502670288086
0.5,0.5013449788093567
0.5,0.5013483762741089
0.4857787784453149,0.5013983845710754
0.4999454355392692,0.5014370679855347
0.5,0.5014798641204834
0.5,0.5015358328819275
0.5,0.5015530586242676
0.49974010085809795,0.5015565752983093
0.5,0.501560628414154
0.4991901485302058,0.5015884637832642
0.4998219475491942,0.5015990734100342
0.5019384742628054,0.5016345977783203
0.5905109530975383,0.5016699433326721
0.5,0.5016883015632629
0.5,0.5016958713531494
0.4993854318633476,0.5017173290252686
0.49999138455883196,0.5017499327659607
0.4996324078434976,0.5020493865013123
0.5055095746269515,0.5021324157714844
0.5,0.502180278301239
0.4980227562519386,0.5022279024124146
0.5,0.5022420287132263
0.5093075482751886,0.5023075342178345
0.5231439467910352,0.5023161172866821
0.5160634900577808,0.502356231212616
0.49996553823532797,0.5023682713508606
0.5,0.5024979710578918
0.5292982435987272,0.5025179386138916
0.5095186265838053,0.5025487542152405
0.4970707500028717,0.5025790929794312
0.5,0.502636730670929
0.5012994957095102,0.5026472806930542
0.5,0.502829372882843
0.5,0.5029037594795227
0.5167512894443616,0.5029395818710327
0.5106170953327284,0.5031353831291199
0.505648857592501,0.5032155513763428
0.4999770254902186,0.5032165050506592
0.5,0.5032265782356262
0.5,0.5032265782356262
0.5210475227734828,0.5033379197120667
0.5,0.5035168528556824
0.4962034622586241,0.5035450458526611
0.5,0.5035905241966248
0.530477123131885,0.5036178231239319
0.5109904311166761,0.5037817358970642
0.505648857592501,0.5038034915924072
0.5305618416367041,0.5039185881614685
0.5000014359068613,0.5040076971054077
0.5108482763374036,0.5041864514350891
0.5065620943563117,0.5044982433319092
0.49920450759881907,0.5046650171279907
0.5,0.5048372745513916
0.5135334221681046,0.504849374294281
0.5087992372462752,0.5052522420883179
0.5,0.5057427287101746
0.5,0.5060142278671265
0.5,0.5061578750610352
0.5085565689867092,0.5076402425765991
0.4998951787991225,0.5078951120376587
0.4999325123775171,0.510761559009552
0.5015019585769588,0.5110178589820862
0.5,0.5115920901298523
0.5020935522038298,0.5139421820640564
0.49949886850539316,0.5150537490844727
0.4999325123775171,0.5162273049354553
0.49977312671590857,0.5182526111602783
0.5210733690969869,0.5360721349716187
0.5721011912283323,0.6372700929641724
